ts0,dt0,hr0,solar,wind,caiso_load,sol_wind,duck
2022-01-29 09:00:00.000000,2022-01-29,9,5470,1178,23338,6648,16690
2022-01-29 10:00:00.000000,2022-01-29,10,5979,1258,22755,7237,15518
2022-01-29 11:00:00.000000,2022-01-29,11,6902,1270,21760,8172,13588
2022-01-29 12:00:00.000000,2022-01-29,12,6006,1201,20996,7207,13789
2022-01-29 13:00:00.000000,2022-01-29,13,6159,1150,20233,7309,12924
2022-01-29 14:00:00.000000,2022-01-29,14,5939,836,20315,6775,13540
2022-01-29 15:00:00.000000,2022-01-29,15,4346,617,20778,4963,15815
2022-01-29 16:00:00.000000,2022-01-29,16,2775,450,21730,3225,18505
2022-01-29 17:00:00.000000,2022-01-29,17,360,705,23544,1065,22479
2022-01-29 18:00:00.000000,2022-01-29,18,73,864,25651,937,24714
2022-01-29 19:00:00.000000,2022-01-29,19,75,1028,25578,1103,24475
2022-01-29 20:00:00.000000,2022-01-29,20,1,1091,25165,1092,24073
2022-01-29 21:00:00.000000,2022-01-29,21,1,1451,24659,1452,23207
2022-01-29 22:00:00.000000,2022-01-29,22,2,1516,23949,1518,22431
2022-01-29 23:00:00.000000,2022-01-29,23,-44,1654,22705,1610,21095
2022-01-30 00:00:00.000000,2022-01-30,0,-44,1654,21615,1610,20005
2022-01-30 01:00:00.000000,2022-01-30,1,-44,1332,21088,1288,19800
2022-01-30 02:00:00.000000,2022-01-30,2,-44,1920,20549,1876,18673
2022-01-30 03:00:00.000000,2022-01-30,3,-44,1953,20245,1909,18336
2022-01-30 04:00:00.000000,2022-01-30,4,-45,1565,20197,1520,18677
2022-01-30 05:00:00.000000,2022-01-30,5,-45,1389,20483,1344,19139
2022-01-30 06:00:00.000000,2022-01-30,6,-46,1201,21001,1155,19846
2022-01-30 07:00:00.000000,2022-01-30,7,202,969,21691,1171,20520
2022-01-30 08:00:00.000000,2022-01-30,8,5232,958,21413,6190,15223
2022-01-30 09:00:00.000000,2022-01-30,9,10310,768,20152,11078,9074
2022-01-30 10:00:00.000000,2022-01-30,10,11299,380,18626,11679,6947
2022-01-30 11:00:00.000000,2022-01-30,11,11156,365,17696,11521,6175
2022-01-30 12:00:00.000000,2022-01-30,12,10972,393,17077,11365,5712
2022-01-30 13:00:00.000000,2022-01-30,13,11069,382,16981,11451,5530
2022-01-30 14:00:00.000000,2022-01-30,14,11185,634,17483,11819,5664
2022-01-30 15:00:00.000000,2022-01-30,15,10929,587,18619,11516,7103
2022-01-30 16:00:00.000000,2022-01-30,16,7064,445,20611,7509,13102
2022-01-30 17:00:00.000000,2022-01-30,17,645,985,23070,1630,21440
2022-01-30 18:00:00.000000,2022-01-30,18,11,1357,25308,1368,23940
2022-01-30 19:00:00.000000,2022-01-30,19,47,1626,25305,1673,23632
2022-01-30 20:00:00.000000,2022-01-30,20,72,1623,25107,1695,23412
2022-01-30 21:00:00.000000,2022-01-30,21,4,2161,24402,2165,22237
2022-01-30 22:00:00.000000,2022-01-30,22,3,2106,23458,2109,21349
2022-01-30 23:00:00.000000,2022-01-30,23,-40,1995,22058,1955,20103
2022-01-31 00:00:00.000000,2022-01-31,0,-41,1958,20824,1917,18907
2022-01-31 01:00:00.000000,2022-01-31,1,-40,1693,20471,1653,18818
2022-01-31 02:00:00.000000,2022-01-31,2,-40,2049,20165,2009,18156
2022-01-31 03:00:00.000000,2022-01-31,3,-40,1993,20089,1953,18136
2022-01-31 04:00:00.000000,2022-01-31,4,-41,1939,20408,1898,18510
2022-01-31 05:00:00.000000,2022-01-31,5,-42,2296,21460,2254,19206
2022-01-31 06:00:00.000000,2022-01-31,6,9,2626,23431,2635,20796
2022-01-31 07:00:00.000000,2022-01-31,7,380,2257,26071,2637,23434
2022-01-31 08:00:00.000000,2022-01-31,8,4128,2177,26514,6305,20209
2022-01-31 09:00:00.000000,2022-01-31,9,6598,1775,25788,8373,17415
2022-01-31 10:00:00.000000,2022-01-31,10,6793,1418,24966,8211,16755
2022-01-31 11:00:00.000000,2022-01-31,11,6745,1526,24274,8271,16003
2022-01-31 12:00:00.000000,2022-01-31,12,6244,1570,23535,7814,15721
2022-01-31 13:00:00.000000,2022-01-31,13,6025,1897,23959,7922,16037
2022-01-31 14:00:00.000000,2022-01-31,14,5058,1856,23832,6914,16918
2022-01-31 15:00:00.000000,2022-01-31,15,3634,1913,24194,5547,18647
2022-01-31 16:00:00.000000,2022-01-31,16,1594,2177,25120,3771,21349
2022-01-31 17:00:00.000000,2022-01-31,17,233,3066,26449,3299,23150
2022-01-31 18:00:00.000000,2022-01-31,18,-30,3337,28467,3307,25160
2022-01-31 19:00:00.000000,2022-01-31,19,7,3708,28064,3715,24349
2022-01-31 20:00:00.000000,2022-01-31,20,-1,3378,27526,3377,24149
2022-01-31 21:00:00.000000,2022-01-31,21,83,3552,26515,3635,22880
2022-01-31 22:00:00.000000,2022-01-31,22,8,3617,25264,3625,21639
2022-01-31 23:00:00.000000,2022-01-31,23,-21,3579,23702,3558,20144
2022-02-01 00:00:00.000000,2022-02-01,0,-22,3115,22177,3093,19084
2022-02-01 01:00:00.000000,2022-02-01,1,-21,3328,21578,3307,18271
2022-02-01 02:00:00.000000,2022-02-01,2,-22,4004,20935,3982,16953
2022-02-01 03:00:00.000000,2022-02-01,3,-24,4243,20742,4219,16523
2022-02-01 04:00:00.000000,2022-02-01,4,-28,4667,20814,4639,16175
2022-02-01 05:00:00.000000,2022-02-01,5,-29,4774,21760,4745,17015
2022-02-01 06:00:00.000000,2022-02-01,6,-30,4680,23374,4650,18724
2022-02-01 07:00:00.000000,2022-02-01,7,57,4074,25622,4131,21491
2022-02-01 08:00:00.000000,2022-02-01,8,3001,3289,25872,6290,19582
2022-02-01 09:00:00.000000,2022-02-01,9,7441,3179,24843,10620,14223
2022-02-01 10:00:00.000000,2022-02-01,10,8671,3116,23781,11787,11994
2022-02-01 11:00:00.000000,2022-02-01,11,9537,2927,22562,12464,10098
2022-02-01 12:00:00.000000,2022-02-01,12,9977,2562,21758,12539,9219
2022-02-01 13:00:00.000000,2022-02-01,13,9149,2497,21483,11646,9837
2022-02-01 14:00:00.000000,2022-02-01,14,8640,2408,21528,11048,10480
2022-02-01 15:00:00.000000,2022-02-01,15,7734,2437,21860,10171,11689
2022-02-01 16:00:00.000000,2022-02-01,16,5083,2272,23126,7355,15771
2022-02-01 17:00:00.000000,2022-02-01,17,620,2245,25585,2865,22720
2022-02-01 18:00:00.000000,2022-02-01,18,7,2217,28018,2224,25794
2022-02-01 19:00:00.000000,2022-02-01,19,59,2406,27929,2465,25464
2022-02-01 20:00:00.000000,2022-02-01,20,126,2219,27292,2345,24947
2022-02-01 21:00:00.000000,2022-02-01,21,88,2292,26479,2380,24099
2022-02-01 22:00:00.000000,2022-02-01,22,42,2454,25350,2496,22854
2022-02-01 23:00:00.000000,2022-02-01,23,2,3483,23773,3485,20288
2022-02-02 00:00:00.000000,2022-02-02,0,1,2492,22549,2493,20056
2022-02-02 01:00:00.000000,2022-02-02,1,1,2446,21665,2447,19218
2022-02-02 02:00:00.000000,2022-02-02,2,0,2527,21199,2527,18672
2022-02-02 03:00:00.000000,2022-02-02,3,0,2853,20970,2853,18117
2022-02-02 04:00:00.000000,2022-02-02,4,-1,2505,21108,2504,18604
2022-02-02 05:00:00.000000,2022-02-02,5,-1,2343,21975,2342,19633
2022-02-02 06:00:00.000000,2022-02-02,6,71,2471,23831,2542,21289
2022-02-02 07:00:00.000000,2022-02-02,7,425,2647,26256,3072,23184
2022-02-02 08:00:00.000000,2022-02-02,8,5751,3023,26014,8774,17240
2022-02-02 09:00:00.000000,2022-02-02,9,10549,3418,24122,13967,10155
2022-02-02 10:00:00.000000,2022-02-02,10,11497,3403,22782,14900,7882
2022-02-02 11:00:00.000000,2022-02-02,11,11437,3526,21400,14963,6437
2022-02-02 12:00:00.000000,2022-02-02,12,11114,3407,20588,14521,6067
2022-02-02 13:00:00.000000,2022-02-02,13,10935,3414,20199,14349,5850
2022-02-02 14:00:00.000000,2022-02-02,14,11095,3425,20680,14520,6160
2022-02-02 15:00:00.000000,2022-02-02,15,10739,3391,21490,14130,7360
2022-02-02 16:00:00.000000,2022-02-02,16,7136,2880,23058,10016,13042
2022-02-02 17:00:00.000000,2022-02-02,17,792,2596,25301,3388,21913
2022-02-02 18:00:00.000000,2022-02-02,18,76,2520,27894,2596,25298
2022-02-02 19:00:00.000000,2022-02-02,19,83,2408,27890,2491,25399
2022-02-02 20:00:00.000000,2022-02-02,20,57,2143,27408,2200,25208
2022-02-02 21:00:00.000000,2022-02-02,21,30,1970,26597,2000,24597
2022-02-02 22:00:00.000000,2022-02-02,22,108,1819,25398,1927,23471
2022-02-02 23:00:00.000000,2022-02-02,23,-16,1700,23742,1684,22058
2022-02-03 00:00:00.000000,2022-02-03,0,-15,1547,22454,1532,20922
2022-02-03 01:00:00.000000,2022-02-03,1,-38,1451,21889,1413,20476
2022-02-03 02:00:00.000000,2022-02-03,2,-38,1203,21458,1165,20293
2022-02-03 03:00:00.000000,2022-02-03,3,-38,965,21213,927,20286
2022-02-03 04:00:00.000000,2022-02-03,4,-39,982,21507,943,20564
2022-02-03 05:00:00.000000,2022-02-03,5,-42,1107,22437,1065,21372
2022-02-03 06:00:00.000000,2022-02-03,6,-39,1084,24354,1045,23309
2022-02-03 07:00:00.000000,2022-02-03,7,337,916,26809,1253,25556
2022-02-03 08:00:00.000000,2022-02-03,8,5747,1021,26373,6768,19605
2022-02-03 09:00:00.000000,2022-02-03,9,10333,1066,24686,11399,13287
2022-02-03 10:00:00.000000,2022-02-03,10,11223,1219,22882,12442,10440
2022-02-03 11:00:00.000000,2022-02-03,11,11130,1185,21619,12315,9304
2022-02-03 12:00:00.000000,2022-02-03,12,10741,1143,20944,11884,9060
2022-02-03 13:00:00.000000,2022-02-03,13,10957,1206,20685,12163,8522
2022-02-03 14:00:00.000000,2022-02-03,14,11077,985,20988,12062,8926
2022-02-03 15:00:00.000000,2022-02-03,15,10008,863,21762,10871,10891
2022-02-03 16:00:00.000000,2022-02-03,16,6164,729,23228,6893,16335
2022-02-03 17:00:00.000000,2022-02-03,17,654,632,25228,1286,23942
2022-02-03 18:00:00.000000,2022-02-03,18,38,654,27747,692,27055
2022-02-03 19:00:00.000000,2022-02-03,19,111,716,27636,827,26809
2022-02-03 20:00:00.000000,2022-02-03,20,55,747,27172,802,26370
2022-02-03 21:00:00.000000,2022-02-03,21,26,781,26405,807,25598
2022-02-03 22:00:00.000000,2022-02-03,22,-12,839,25277,827,24450
2022-02-03 23:00:00.000000,2022-02-03,23,-19,967,23642,948,22694
2022-02-04 00:00:00.000000,2022-02-04,0,-18,1241,22368,1223,21145
2022-02-04 01:00:00.000000,2022-02-04,1,-40,1429,21848,1389,20459
2022-02-04 02:00:00.000000,2022-02-04,2,-39,1325,21289,1286,20003
2022-02-04 03:00:00.000000,2022-02-04,3,-40,1334,21082,1294,19788
2022-02-04 04:00:00.000000,2022-02-04,4,-41,1305,21274,1264,20010
2022-02-04 05:00:00.000000,2022-02-04,5,-41,1428,22171,1387,20784
2022-02-04 06:00:00.000000,2022-02-04,6,-44,1398,24023,1354,22669
2022-02-04 07:00:00.000000,2022-02-04,7,370,1385,26222,1755,24467
2022-02-04 08:00:00.000000,2022-02-04,8,5980,1301,25865,7281,18584
2022-02-04 09:00:00.000000,2022-02-04,9,10626,1386,24091,12012,12079
2022-02-04 10:00:00.000000,2022-02-04,10,11604,1597,22461,13201,9260
2022-02-04 11:00:00.000000,2022-02-04,11,10730,1398,21044,12128,8916
2022-02-04 12:00:00.000000,2022-02-04,12,10831,1368,20281,12199,8082
2022-02-04 13:00:00.000000,2022-02-04,13,11003,1312,19962,12315,7647
2022-02-04 14:00:00.000000,2022-02-04,14,11240,1197,20381,12437,7944
2022-02-04 15:00:00.000000,2022-02-04,15,10793,1187,21123,11980,9143
2022-02-04 16:00:00.000000,2022-02-04,16,7878,951,22640,8829,13811
2022-02-04 17:00:00.000000,2022-02-04,17,1094,732,24758,1826,22932
2022-02-04 18:00:00.000000,2022-02-04,18,93,701,26976,794,26182
2022-02-04 19:00:00.000000,2022-02-04,19,199,771,26858,970,25888
2022-02-04 20:00:00.000000,2022-02-04,20,181,881,26349,1062,25287
2022-02-04 21:00:00.000000,2022-02-04,21,83,996,25688,1079,24609
2022-02-04 22:00:00.000000,2022-02-04,22,42,1258,24852,1300,23552
2022-02-04 23:00:00.000000,2022-02-04,23,-9,1322,23455,1313,22142
2022-02-05 00:00:00.000000,2022-02-05,0,-9,1425,22192,1416,20776
2022-02-05 01:00:00.000000,2022-02-05,1,-39,1627,21631,1588,20043
2022-02-05 02:00:00.000000,2022-02-05,2,-43,1622,21040,1579,19461
2022-02-05 03:00:00.000000,2022-02-05,3,-42,1682,20746,1640,19106
2022-02-05 04:00:00.000000,2022-02-05,4,-42,1761,20726,1719,19007
2022-02-05 05:00:00.000000,2022-02-05,5,-42,1753,21052,1711,19341
2022-02-05 06:00:00.000000,2022-02-05,6,-43,1735,21763,1692,20071
2022-02-05 07:00:00.000000,2022-02-05,7,396,1765,22692,2161,20531
2022-02-05 08:00:00.000000,2022-02-05,8,6148,1770,22351,7918,14433
2022-02-05 09:00:00.000000,2022-02-05,9,10745,1776,21355,12521,8834
2022-02-05 10:00:00.000000,2022-02-05,10,10393,1871,20144,12264,7880
2022-02-05 11:00:00.000000,2022-02-05,11,10388,1907,18919,12295,6624
2022-02-05 12:00:00.000000,2022-02-05,12,9898,1885,17993,11783,6210
2022-02-05 13:00:00.000000,2022-02-05,13,9510,1746,17524,11256,6268
2022-02-05 14:00:00.000000,2022-02-05,14,9434,1835,17680,11269,6411
2022-02-05 15:00:00.000000,2022-02-05,15,9400,1856,18529,11256,7273
2022-02-05 16:00:00.000000,2022-02-05,16,6933,1675,20304,8608,11696
2022-02-05 17:00:00.000000,2022-02-05,17,975,1591,22525,2566,19959
2022-02-05 18:00:00.000000,2022-02-05,18,28,1603,25074,1631,23443
2022-02-05 19:00:00.000000,2022-02-05,19,166,1717,25071,1883,23188
2022-02-05 20:00:00.000000,2022-02-05,20,166,1594,24730,1760,22970
2022-02-05 21:00:00.000000,2022-02-05,21,142,1500,24172,1642,22530
2022-02-05 22:00:00.000000,2022-02-05,22,70,1428,23560,1498,22062
2022-02-05 23:00:00.000000,2022-02-05,23,-11,1758,22388,1747,20641
2022-02-06 00:00:00.000000,2022-02-06,0,-26,1859,21408,1833,19575
2022-02-06 01:00:00.000000,2022-02-06,1,-42,1612,20712,1570,19142
2022-02-06 02:00:00.000000,2022-02-06,2,-43,1344,20143,1301,18842
2022-02-06 03:00:00.000000,2022-02-06,3,-43,1491,19872,1448,18424
2022-02-06 04:00:00.000000,2022-02-06,4,-44,1459,19843,1415,18428
2022-02-06 05:00:00.000000,2022-02-06,5,-44,1481,20078,1437,18641
2022-02-06 06:00:00.000000,2022-02-06,6,-46,1453,20530,1407,19123
2022-02-06 07:00:00.000000,2022-02-06,7,388,1499,21220,1887,19333
2022-02-06 08:00:00.000000,2022-02-06,8,6265,1393,20669,7658,13011
2022-02-06 09:00:00.000000,2022-02-06,9,10438,1609,19524,12047,7477
2022-02-06 10:00:00.000000,2022-02-06,10,10826,1980,18037,12806,5231
2022-02-06 11:00:00.000000,2022-02-06,11,10203,2248,16803,12451,4352
2022-02-06 12:00:00.000000,2022-02-06,12,9575,2384,16220,11959,4261
2022-02-06 13:00:00.000000,2022-02-06,13,9402,2212,16163,11614,4549
2022-02-06 14:00:00.000000,2022-02-06,14,9484,2229,16747,11713,5034
2022-02-06 15:00:00.000000,2022-02-06,15,9234,2021,17841,11255,6586
2022-02-06 16:00:00.000000,2022-02-06,16,7793,1581,19787,9374,10413
2022-02-06 17:00:00.000000,2022-02-06,17,1157,1254,22301,2411,19890
2022-02-06 18:00:00.000000,2022-02-06,18,-31,1148,24899,1117,23782
2022-02-06 19:00:00.000000,2022-02-06,19,81,1160,25032,1241,23791
2022-02-06 20:00:00.000000,2022-02-06,20,83,914,24615,997,23618
2022-02-06 21:00:00.000000,2022-02-06,21,80,809,23927,889,23038
2022-02-06 22:00:00.000000,2022-02-06,22,81,711,22951,792,22159
2022-02-06 23:00:00.000000,2022-02-06,23,-8,625,21527,617,20910
2022-02-07 00:00:00.000000,2022-02-07,0,-36,655,20546,619,19927
2022-02-07 01:00:00.000000,2022-02-07,1,-40,782,20041,742,19299
2022-02-07 02:00:00.000000,2022-02-07,2,-40,760,19690,720,18970
2022-02-07 03:00:00.000000,2022-02-07,3,-40,866,19615,826,18789
2022-02-07 04:00:00.000000,2022-02-07,4,-40,937,19798,897,18901
2022-02-07 05:00:00.000000,2022-02-07,5,-15,964,20961,949,20012
2022-02-07 06:00:00.000000,2022-02-07,6,47,1142,22969,1189,21780
2022-02-07 07:00:00.000000,2022-02-07,7,547,1359,25175,1906,23269
2022-02-07 08:00:00.000000,2022-02-07,8,6480,1330,25064,7810,17254
2022-02-07 09:00:00.000000,2022-02-07,9,10972,1265,23776,12237,11539
2022-02-07 10:00:00.000000,2022-02-07,10,11577,1427,22318,13004,9314
2022-02-07 11:00:00.000000,2022-02-07,11,11328,1311,21267,12639,8628
2022-02-07 12:00:00.000000,2022-02-07,12,11243,1146,20564,12389,8175
2022-02-07 13:00:00.000000,2022-02-07,13,11289,944,20570,12233,8337
2022-02-07 14:00:00.000000,2022-02-07,14,11422,945,21011,12367,8644
2022-02-07 15:00:00.000000,2022-02-07,15,10640,839,21786,11479,10307
2022-02-07 16:00:00.000000,2022-02-07,16,8006,733,23297,8739,14558
2022-02-07 17:00:00.000000,2022-02-07,17,1117,673,25311,1790,23521
2022-02-07 18:00:00.000000,2022-02-07,18,52,857,27496,909,26587
2022-02-07 19:00:00.000000,2022-02-07,19,117,1078,27068,1195,25873
2022-02-07 20:00:00.000000,2022-02-07,20,95,1259,26315,1354,24961
2022-02-07 21:00:00.000000,2022-02-07,21,136,1422,25406,1558,23848
2022-02-07 22:00:00.000000,2022-02-07,22,86,1550,24227,1636,22591
2022-02-07 23:00:00.000000,2022-02-07,23,-6,1535,22701,1529,21172
2022-02-08 00:00:00.000000,2022-02-08,0,-7,1553,21486,1546,19940
2022-02-08 01:00:00.000000,2022-02-08,1,-38,1476,20823,1438,19385
2022-02-08 02:00:00.000000,2022-02-08,2,-40,1439,20357,1399,18958
2022-02-08 03:00:00.000000,2022-02-08,3,-42,1441,20093,1399,18694
2022-02-08 04:00:00.000000,2022-02-08,4,-42,1521,20287,1479,18808
2022-02-08 05:00:00.000000,2022-02-08,5,-35,1562,21006,1527,19479
2022-02-08 06:00:00.000000,2022-02-08,6,14,1585,22946,1599,21347
2022-02-08 07:00:00.000000,2022-02-08,7,574,1561,25246,2135,23111
2022-02-08 08:00:00.000000,2022-02-08,8,6159,1484,24982,7643,17339
2022-02-08 09:00:00.000000,2022-02-08,9,10474,1492,23552,11966,11586
2022-02-08 10:00:00.000000,2022-02-08,10,11270,1450,22187,12720,9467
2022-02-08 11:00:00.000000,2022-02-08,11,11387,1660,21140,13047,8093
2022-02-08 12:00:00.000000,2022-02-08,12,11041,1609,20697,12650,8047
2022-02-08 13:00:00.000000,2022-02-08,13,11049,1586,20588,12635,7953
2022-02-08 14:00:00.000000,2022-02-08,14,11551,1350,21207,12901,8306
2022-02-08 15:00:00.000000,2022-02-08,15,11200,1280,22203,12480,9723
2022-02-08 16:00:00.000000,2022-02-08,16,7933,1127,23457,9060,14397
2022-02-08 17:00:00.000000,2022-02-08,17,1174,1100,25248,2274,22974
2022-02-08 18:00:00.000000,2022-02-08,18,75,1125,27363,1200,26163
2022-02-08 19:00:00.000000,2022-02-08,19,133,1365,27110,1498,25612
2022-02-08 20:00:00.000000,2022-02-08,20,131,1180,26284,1311,24973
2022-02-08 21:00:00.000000,2022-02-08,21,27,970,25350,997,24353
2022-02-08 22:00:00.000000,2022-02-08,22,2,935,24284,937,23347
2022-02-08 23:00:00.000000,2022-02-08,23,-40,995,22698,955,21743
2022-02-09 00:00:00.000000,2022-02-09,0,-40,985,21470,945,20525
2022-02-09 01:00:00.000000,2022-02-09,1,-40,954,20805,914,19891
2022-02-09 02:00:00.000000,2022-02-09,2,-40,1016,20233,976,19257
2022-02-09 03:00:00.000000,2022-02-09,3,-41,1339,20078,1298,18780
2022-02-09 04:00:00.000000,2022-02-09,4,-42,1539,20249,1497,18752
2022-02-09 05:00:00.000000,2022-02-09,5,-42,1686,21105,1644,19461
2022-02-09 06:00:00.000000,2022-02-09,6,-39,1702,22849,1663,21186
2022-02-09 07:00:00.000000,2022-02-09,7,530,1762,24968,2292,22676
2022-02-09 08:00:00.000000,2022-02-09,8,6551,1653,24761,8204,16557
2022-02-09 09:00:00.000000,2022-02-09,9,11054,1667,23446,12721,10725
2022-02-09 10:00:00.000000,2022-02-09,10,11818,1920,22288,13738,8550
2022-02-09 11:00:00.000000,2022-02-09,11,11710,1580,21786,13290,8496
2022-02-09 12:00:00.000000,2022-02-09,12,11382,1553,21508,12935,8573
2022-02-09 13:00:00.000000,2022-02-09,13,11514,1341,21477,12855,8622
2022-02-09 14:00:00.000000,2022-02-09,14,11600,1321,22374,12921,9453
2022-02-09 15:00:00.000000,2022-02-09,15,10645,1387,23506,12032,11474
2022-02-09 16:00:00.000000,2022-02-09,16,7079,1166,24709,8245,16464
2022-02-09 17:00:00.000000,2022-02-09,17,1223,774,26165,1997,24168
2022-02-09 18:00:00.000000,2022-02-09,18,-13,642,27863,629,27234
2022-02-09 19:00:00.000000,2022-02-09,19,56,692,27356,748,26608
2022-02-09 20:00:00.000000,2022-02-09,20,118,1070,26520,1188,25332
2022-02-09 21:00:00.000000,2022-02-09,21,133,1224,25505,1357,24148
2022-02-09 22:00:00.000000,2022-02-09,22,112,1407,24481,1519,22962
2022-02-09 23:00:00.000000,2022-02-09,23,-19,2156,22806,2137,20669
2022-02-10 00:00:00.000000,2022-02-10,0,-35,1589,21510,1554,19956
2022-02-10 01:00:00.000000,2022-02-10,1,-36,1825,20764,1789,18975
2022-02-10 02:00:00.000000,2022-02-10,2,-39,2376,20098,2337,17761
2022-02-10 03:00:00.000000,2022-02-10,3,-39,2492,19647,2453,17194
2022-02-10 04:00:00.000000,2022-02-10,4,-40,2548,19754,2508,17246
2022-02-10 05:00:00.000000,2022-02-10,5,-40,2530,20781,2490,18291
2022-02-10 06:00:00.000000,2022-02-10,6,-36,2194,22447,2158,20289
2022-02-10 07:00:00.000000,2022-02-10,7,533,1698,24418,2231,22187
2022-02-10 08:00:00.000000,2022-02-10,8,6561,1661,24203,8222,15981
2022-02-10 09:00:00.000000,2022-02-10,9,10977,1392,23381,12369,11012
2022-02-10 10:00:00.000000,2022-02-10,10,11747,1555,22333,13302,9031
2022-02-10 11:00:00.000000,2022-02-10,11,11550,1577,21587,13127,8460
2022-02-10 12:00:00.000000,2022-02-10,12,11381,1673,21531,13054,8477
2022-02-10 13:00:00.000000,2022-02-10,13,11635,1636,21744,13271,8473
2022-02-10 14:00:00.000000,2022-02-10,14,11743,1944,22627,13687,8940
2022-02-10 15:00:00.000000,2022-02-10,15,10920,1896,23721,12816,10905
2022-02-10 16:00:00.000000,2022-02-10,16,8285,1580,25192,9865,15327
2022-02-10 17:00:00.000000,2022-02-10,17,1349,1714,26762,3063,23699
2022-02-10 18:00:00.000000,2022-02-10,18,90,1585,28216,1675,26541
2022-02-10 19:00:00.000000,2022-02-10,19,154,1557,27648,1711,25937
2022-02-10 20:00:00.000000,2022-02-10,20,148,1612,26631,1760,24871
2022-02-10 21:00:00.000000,2022-02-10,21,118,1489,25541,1607,23934
2022-02-10 22:00:00.000000,2022-02-10,22,38,1504,24285,1542,22743
2022-02-10 23:00:00.000000,2022-02-10,23,-39,1465,22772,1426,21346
2022-02-11 00:00:00.000000,2022-02-11,0,-40,1516,21430,1476,19954
2022-02-11 01:00:00.000000,2022-02-11,1,-39,1576,20680,1537,19143
2022-02-11 02:00:00.000000,2022-02-11,2,-39,1484,19966,1445,18521
2022-02-11 03:00:00.000000,2022-02-11,3,-39,1440,19677,1401,18276
2022-02-11 04:00:00.000000,2022-02-11,4,-42,1593,19560,1551,18009
2022-02-11 05:00:00.000000,2022-02-11,5,-40,1534,20363,1494,18869
2022-02-11 06:00:00.000000,2022-02-11,6,-41,1642,21976,1601,20375
2022-02-11 07:00:00.000000,2022-02-11,7,618,1493,23795,2111,21684
2022-02-11 08:00:00.000000,2022-02-11,8,6650,1389,23691,8039,15652
2022-02-11 09:00:00.000000,2022-02-11,9,10913,1236,22599,12149,10450
2022-02-11 10:00:00.000000,2022-02-11,10,11575,996,21627,12571,9056
2022-02-11 11:00:00.000000,2022-02-11,11,11288,888,21133,12176,8957
2022-02-11 12:00:00.000000,2022-02-11,12,11231,975,21221,12206,9015
2022-02-11 13:00:00.000000,2022-02-11,13,11284,1017,21548,12301,9247
2022-02-11 14:00:00.000000,2022-02-11,14,11470,1266,22411,12736,9675
2022-02-11 15:00:00.000000,2022-02-11,15,11320,1595,23344,12915,10429
2022-02-11 16:00:00.000000,2022-02-11,16,8344,1538,24685,9882,14803
2022-02-11 17:00:00.000000,2022-02-11,17,1605,1135,26267,2740,23527
2022-02-11 18:00:00.000000,2022-02-11,18,231,1242,27597,1473,26124
